"459599066,2025-10-04T10:29:39Z,1404/07/12 13:59,Sarmayedan,sarmayedan,twit,#خودرو شاخص کل در حال پیش خور کردن تورم پیش رو هست.\nقبلا هم که عرض شده بود مکانیسم ماشه پیش خور شده بود"
"459599054,2025-10-04T10:28:56Z,1404/07/12 13:58,New world.,asdfgh11,quote,خخخخخ...آره واقعا"
"459599051,2025-10-04T10:28:45Z,1404/07/12 13:58,mahdi,ab651387,quote,عزیزم اینها که سهامدار نیستند یه مشت الاف بیکار هستند که برای ۵۰۰ هزار تومان همه چرتی سرهم میکنند  .."
"459599048,2025-10-04T10:28:42Z,1404/07/12 13:58,دایی جون,azmayeshpayam,twit,#لازما \nبا افتتاح پایانه مسافری شرق تهران روبروی کارخانه آزمایش ، زمین کارخانه آماده تغییر کاربری می‌باشد"
"459599044,2025-10-04T10:28:39Z,1404/07/12 13:58,سعید نیک خواه,nik04211,twit,#فجهان سود واریز شد.بانک خاورمیانه و هر سهم ۶۰ ریال."
"459599033,2025-10-04T10:27:57Z,1404/07/12 13:57,سعید نیک خواه,nik04211,twit,#خوساز سود واریز شد‌.بانک خاورمیانه و هر سهم ۲۵ ریال."
"459599021,2025-10-04T10:27:41Z,1404/07/12 13:57,luffy,yari64,twit,#وتوکا چند روز منفی سهم عملا بخاطر فشار فروش سهام جایزه بود .حواستون به این سهم باشه بخصوص بخاطر زیرمجموعه های غیربورسی که سود دلاری خوبی دارن ."
"459599015,2025-10-04T10:27:32Z,1404/07/12 13:57,اسد استاد اسدی,truth2025,twit,#شاخص_بورس \n\nبازپس گیری شاخص ۳ م تا انتهای معاملات هفته بعد .( البته عزیزانی هم نقد هستند برای شاخص ۱.۸۰۰ ورود سنگین کنند)\n\nسلامت و موفق و پرسود باشید🇮🇷🙏"
"459499794,2025-09-28T17:20:42Z,1404/07/06 20:50,رضا,rezanategh,retwit,#عیار \nاگر بتونید سرخطی بزنید موقتا خروج از طلا و خرید سهامهای اهرمی در صورت صلاحدید خودتون"
"459599004,2025-10-04T10:27:07Z,1404/07/12 13:57,محمد,mohammad2010,quote,#شاخص_بورس اول مفهوم درصد و مقدار رشد رو یاد بگیر بعد بگو چنان رشدی که سال 99 هم نکرد ! شاخص سال 99 در کمتر از 2 سال 22 برابر شد ( حدودا 2100 درصد رشد ) اگه همچون اتفاقی بخواد بیفته شاخص 2 میلیونی باید بشه 44 میلیون ! که محاله"
