"458727407,2025-08-04T10:43:32Z,1404/05/13 14:13,امیر علی اسلامی,amir_ali1357,twit,#شکام \nحوالی 2880 تا 2970 فرصت مناسب خریده"
"458727401,2025-08-04T10:43:14Z,1404/05/13 14:13,نیما بورسی,nima2560,twit,#غزر \nخیلی مسخره هست ۲ روز الی ۳ روز نسبت خریدار چند برابر فروشنده ها هست بعد منفی میشه هر چی داده پس میده . \nدر کل سوپر مفت گروهش هست با سود حداقل ۶۰ تومان امسال"
"458727398,2025-08-04T10:43:13Z,1404/05/13 14:13,کاوه صفرزاده,kaveh1355,twit,#عیار بنظر شما چرا دلار رشد میکنه اما عیار منفیه؟....!"
"458727384,2025-08-04T10:42:24Z,1404/05/13 14:12,مرتضی,mortezanadimi,quote,کسی نمی ترسه، طلا مگه ترس داره؟"
"458727373,2025-08-04T10:40:10Z,1404/05/13 14:10,Tahlil@,rauoof2025,twit,#فولاد \nخدمتون عرض کردم که اکثر شرکت‌های بورسی یکی‌دو ماه نرسیده به مجمع قیمت سهام رو اونقدر میکشن پایین  واگه خیلی شاهکارکنند ۱۰ در صد ش رو تقسیم میکنن قیمت فعلی فولاد ۲۸۰  و۱۰ درص میشه ۲۸ تومان تازه یه ۸ تمنی هم قرارنبود بدن که موقع بازگشایی از حلقوم سهام دارمیکشن\nبه امید دیدار"
"458727208,2025-08-04T10:29:49Z,1404/05/13 13:59,mahmood,mahmooddd,retwit,#عیار حرکت الانش نشونه مثبت هفت فرداست"
"458727342,2025-08-04T10:38:14Z,1404/05/13 14:08,Pedarjepeto,piinokio,twit,#وسین 20 میلیون سهم توسط دو کد حقیقی بازار گردان یا هلدینگ تپل خریده شده و باید از ملت نوسان بگیرند با این کدها منتظر بالا رفتن و فروش به ملت باشیددر صف خرید پیش رو تقدیم میکنند.توی صف خریدش نباشید"
"458727338,2025-08-04T10:38:09Z,1404/05/13 14:08,mahmood,mahmooddd,quote,#عیار عه🤣"
"458727333,2025-08-04T10:37:37Z,1404/05/13 14:07,marymhg1365,am3650,twit,#عیار برق رفت 🤗😀😀😀🫢😀😀😀😀😀😀"
"458727322,2025-08-04T10:37:04Z,1404/05/13 14:07,صبور دور از صف فروش,romeo69,quote,آرزوی مشترک \nآرزوی سه ماه و نیم پیش من\nهرچند ۸۲ درصد پرتفوم هست و جای شکر داره"
