"459167820,2025-09-05T10:21:20Z,1404/06/14 13:51,Ranti Bourse,ranti5555,quote,اینا سس مغزن😂😂 دیگه تموم ماجرا"
"459167796,2025-09-05T10:19:47Z,1404/06/14 13:49,اهورا,yozpelang,twit,#خودرو تکذیب یک نقل قول از خطیب‌زاده\n\n▪️معاون وزیر خارجه ایران نقل‌قول منتشر شده از او درباره احتمال درگیری مجدد ایران و رژیم صهیونیستی را تکذیب کرد. خطیب‌زاده اعلام کرد که او چنین جمله‌ای را در مصاحبه ذکر نکرده است.| ایسنا"
"459167777,2025-09-05T10:13:44Z,1404/06/14 13:43,مهسون,majidzadss0910,twit,#شاخص_بورس فضای بورس خوب شده اکانتهای بازی گر فعال تر راستی طلا خواستید صوتی هم دارند به ده قسمت جدید تقسیم می‌کنند/ دوره ی زمین و بورس شده /با اعلام رئیس قوه قضاییه ساختن ملک کوچک در زمین های کشاورزی ببا مانع می‌شود به شرط از بین نرفتن کلیت وماهیت زمین کشاورزی/ سیگنال مذاکرات هم داره به گوش میرسه ایران با آوردن جناب لاریجانی در مسیر مذاکرات برگشته بورس به زودی🍀🍀🍀 برگشت های کوچک و صعود بورس به سمت اهداف بالاتر"
"459150478,2025-09-03T07:51:18Z,1404/06/12 11:21,منوچهر,arash2341,retwit,#کماسه الان فقط باید خرید"
"459167736,2025-09-05T10:08:07Z,1404/06/14 13:38,agoolyking20,agoolyking20,quote,#شلرد رشد اوره نمیخاد اول سال با اوره 330 دلار ی هم کامل میفروخت 40،50 تومنی سود سه ماه میشد بماند که نگه داشتن 430 دلار فروختن الن هم کف 400 دلاری هست 😂یعنی 300 تا 400 تومن بدون افزایش نرخ دلار و بیشتر اوره در دسترس هست "
"459167733,2025-09-05T10:07:06Z,1404/06/14 13:37,با با علی با با علی,babaali,quote,جناب آیا بهتر نیست که همه و یا بخشی از سود را به افزایش سرمایه اختصاص دهند نه تقسیم همه سود ؟"
"459167725,2025-09-05T10:06:39Z,1404/06/14 13:36,محمود عسگری,asgari28,quote,#شاخص_بورس \n#خساپا \n#دارونو \n\nدر منفی ها و اصلاحات بخرید"
"459167706,2025-09-05T10:05:01Z,1404/06/14 13:35,محمود عسگری,asgari28,twit,مکالمه دکتر ظریف و استاد بنده در دو روز گذشته به نقل از استادم:\n\nپرسیدم عاقبت طرح ماشه چه خواهد شدو راه حل چیست؟\nایشان پاسخ داد:طرح ماشه تنها حربه اروپا در مقابل ایران است و اروپا نمی خواهد این حربه را از دست بدهد لذا پس از سی روز مهلت ،طبق تفاهمنامه به مدت ۱۸۰روز تمدید خواهد شد و این فرصت خوبی است که ایران مذاکرات مستقیم را با گشایش دفاتر حفظ منافع طرفین آغاز کند.\n\nنقل قول تمام.\n\nدوستان فریاااد زدم سهام بخرید طی یکماه گذشته \n\n۱۴ شهریور ۱۴۰۴\n\nدر اصلاح ها بخرییید از #نارنج_اهرم #پالایشی_یکم \n\nدیگه در منفی ها بخرید"
"459166963,2025-09-05T08:38:57Z,1404/06/14 12:08,DPN,noredinrahimi,retwit,#شاخص_بورس ..العاجل..."
"459167677,2025-09-05T10:02:33Z,1404/06/14 13:32,namdar1404,naamdar1404,twit,#شاخص_بورس بدون توافق با امريكا دور باطل زدنه و هر چي زودتر توافق و سرمايه گذاري خارجي تو كشور بايد بشه وگرنه فقر و فلاكت بيشتر ميشه و عملا داريم از تكنولوژي امريكا استفاده ميكنيم تو همه زمينه ها ولي به قيمت چند برابر  … كشورهاي همسايه مگه كشورشون رو دادن به امريكا وقتي روابط دوستانه برقرار كردند ؟! فقط نفوذيا و كسايي كه از تحريم نون ميبرن از جنگ با دنيا خوشحال ميشن … ايران فرصت هاي مذاكره و امتياز گيري رو بارها از دست داد و به نطت مياد آخراش هست …"
